filename	onset	offset	event_label
Kgrt7eAfV3g_120000	7.54	8.668	Gunshot, gunfire
Kgrt7eAfV3g_120000	9.022	9.601	Gunshot, gunfire
Kgrt7eAfV3g_120000	9.887	10.0	Gunshot, gunfire
Ki0kKqxdt_I_240000	0.0	0.357	Gunshot, gunfire
Ki0kKqxdt_I_240000	0.831	1.12	Gunshot, gunfire
Ki0kKqxdt_I_240000	1.243	1.566	Gunshot, gunfire
Ki0kKqxdt_I_240000	1.944	3.139	Gunshot, gunfire
Ki0kKqxdt_I_240000	5.378	6.765	Gunshot, gunfire
Ki0kKqxdt_I_240000	7.06	8.207	Gunshot, gunfire
KnTXHzlt6Jo_200000	7.866	8.229	Gunshot, gunfire
KwySwOCTHo8_0	0.181	1.646	Gunshot, gunfire
KyqCdpwq1Os_150000	0.0	0.42	Gunshot, gunfire
KyqCdpwq1Os_150000	0.698	1.386	Gunshot, gunfire
KyqCdpwq1Os_150000	3.482	3.902	Gunshot, gunfire
KyqCdpwq1Os_150000	4.234	5.139	Gunshot, gunfire
KyqCdpwq1Os_150000	7.583	8.11	Gunshot, gunfire
KzMfkq5asSo_590000	1.494	1.826	Gunshot, gunfire
KzMfkq5asSo_590000	2.475	2.661	Gunshot, gunfire
KzMfkq5asSo_590000	2.82	3.172	Gunshot, gunfire
L0-SaQiCX84_380000	3.401	5.684	Gunshot, gunfire
L10aVv0J1XE_50000	0.417	10.0	Vehicle
L22RNWqka64_110000	8.305	9.312	Gunshot, gunfire
L3EUR1YkeJI_100000	0.0	1.622	Gunshot, gunfire
L3EUR1YkeJI_100000	1.795	2.795	Gunshot, gunfire
L3EUR1YkeJI_100000	2.953	3.512	Gunshot, gunfire
L3EUR1YkeJI_100000	3.677	4.205	Gunshot, gunfire
L3EUR1YkeJI_100000	4.378	5.276	Gunshot, gunfire
L3EUR1YkeJI_100000	5.409	6.803	Gunshot, gunfire
L3EUR1YkeJI_100000	6.929	7.811	Gunshot, gunfire
L3EUR1YkeJI_100000	7.953	8.567	Gunshot, gunfire
L3EUR1YkeJI_100000	8.748	9.354	Gunshot, gunfire
L3EUR1YkeJI_100000	9.535	10.0	Gunshot, gunfire
L9_HCyMnkCU_110000	0.037	3.498	Gunshot, gunfire
L9_HCyMnkCU_110000	4.117	6.834	Gunshot, gunfire
L9_HCyMnkCU_110000	9.117	10.0	Gunshot, gunfire
LABg6_5LRyg_20000	3.669	3.803	Gunshot, gunfire
LABg6_5LRyg_20000	5.276	5.417	Gunshot, gunfire
LABg6_5LRyg_20000	6.921	7.055	Gunshot, gunfire
LABg6_5LRyg_20000	8.394	8.598	Gunshot, gunfire
LC6SNUiaXJU_370000	0.0	10.0	Vehicle
LCc7JkX7Ud8_30000	8.112	8.855	Gunshot, gunfire
LGS_AwqsfQM_30000	0.008	10.0	Vehicle
LGihIKaEpqA_10000	1.136	1.369	Gunshot, gunfire
LJp--GpemMo_20000	3.15	3.444	Gunshot, gunfire
LJp--GpemMo_20000	3.79	4.072	Gunshot, gunfire
LJp--GpemMo_20000	4.328	4.635	Gunshot, gunfire
LMGzDwYCT3E_0	6.789	7.28	Gunshot, gunfire
LNisu2jUR8s_30000	0.446	1.02	Gunshot, gunfire
LNisu2jUR8s_30000	1.193	1.649	Gunshot, gunfire
LNisu2jUR8s_30000	1.933	2.085	Gunshot, gunfire
LNisu2jUR8s_30000	2.438	2.701	Gunshot, gunfire
LNisu2jUR8s_30000	3.427	3.683	Gunshot, gunfire
LNisu2jUR8s_30000	4.513	4.72	Gunshot, gunfire
LNisu2jUR8s_30000	5.75	5.999	Gunshot, gunfire
LNisu2jUR8s_30000	6.269	6.477	Gunshot, gunfire
LNisu2jUR8s_30000	9.575	10.0	Gunshot, gunfire
LOhICxSMgok_170000	6.131	6.553	Gunshot, gunfire
LOhICxSMgok_170000	7.918	8.649	Gunshot, gunfire
LRovcTNgUc8_140000	0.0	0.321	Gunshot, gunfire
LRovcTNgUc8_140000	0.88	1.369	Gunshot, gunfire
LRovcTNgUc8_140000	2.682	2.863	Gunshot, gunfire
LRovcTNgUc8_140000	3.073	3.226	Gunshot, gunfire
LRovcTNgUc8_140000	5.419	5.712	Gunshot, gunfire
LRovcTNgUc8_140000	6.369	6.62	Gunshot, gunfire
LRovcTNgUc8_140000	8.38	8.729	Gunshot, gunfire
LRovcTNgUc8_140000	8.994	9.441	Gunshot, gunfire
LUQmOiPMTog_30000	7.244	7.567	Gunshot, gunfire
LUewcyWpyCI_70000	0.0	0.487	Gunshot, gunfire
LUewcyWpyCI_70000	0.755	1.243	Gunshot, gunfire
LUewcyWpyCI_70000	2.169	2.535	Gunshot, gunfire
LUewcyWpyCI_70000	2.786	3.258	Gunshot, gunfire
LUewcyWpyCI_70000	3.899	4.249	Gunshot, gunfire
LUewcyWpyCI_70000	4.46	4.882	Gunshot, gunfire
LUewcyWpyCI_70000	5.386	5.938	Gunshot, gunfire
LUewcyWpyCI_70000	7.506	7.985	Gunshot, gunfire
LXBg1pXqC-0_20000	0.0	9.498	Vehicle
LXT6JWIaC90_0	4.707	5.684	Gunshot, gunfire
LXT6JWIaC90_0	8.045	9.288	Gunshot, gunfire
LXT6JWIaC90_0	9.777	10.0	Gunshot, gunfire
LXVkLMzow5Q_30000	0.0	10.0	Vehicle
LXilwGfRH4g_30000	0.0	3.499	Gunshot, gunfire
LXilwGfRH4g_30000	4.921	7.577	Gunshot, gunfire
LXilwGfRH4g_30000	9.172	10.0	Gunshot, gunfire
LYUhHhLSTyE_30000	4.012	8.527	Vehicle
L_CRmKhsdfQ_20000	0.0	10.0	Vehicle
L_j8ob46TKU_170000	0.0	10.0	Vehicle
La6-3zEojGM_30000	0.619	1.284	Gunshot, gunfire
La6-3zEojGM_30000	3.234	3.888	Gunshot, gunfire
LbfPksyidiA_30000	2.987	3.259	Gunshot, gunfire
LdhWr30t_NQ_10000	0.0	1.849	Gunshot, gunfire
LdhWr30t_NQ_10000	2.239	3.109	Gunshot, gunfire
LdhWr30t_NQ_10000	3.312	10.0	Gunshot, gunfire
LeH18CFK4tI_20000	2.625	2.893	Gunshot, gunfire
LkVfc7HzpdE_460000	0.0	10.0	Vehicle
LlHf0akOITY_26000	0.247	0.618	Gunshot, gunfire
LlHf0akOITY_26000	1.482	2.268	Gunshot, gunfire
LlHf0akOITY_26000	2.975	3.749	Gunshot, gunfire
LlHf0akOITY_26000	4.445	4.816	Gunshot, gunfire
LnL3KFKGqHE_30000	7.463	9.25	Gunshot, gunfire
LnL3KFKGqHE_30000	9.477	10.0	Gunshot, gunfire
LwA8EszxaQQ_0	9.654	10.0	Gunshot, gunfire
LxQmMPH90UY_120000	1.874	3.949	Gunshot, gunfire
LxQmMPH90UY_120000	4.309	5.837	Gunshot, gunfire
LxQmMPH90UY_120000	5.961	7.455	Gunshot, gunfire
LxQmMPH90UY_120000	7.628	8.811	Gunshot, gunfire
LxQmMPH90UY_120000	9.011	10.0	Gunshot, gunfire
Lxti4ImPVy8_270000	6.764	8.291	Gunshot, gunfire
Lxti4ImPVy8_270000	8.37	9.386	Gunshot, gunfire
LxvigSAfAKM_30000	3.189	4.139	Gunshot, gunfire
LxvigSAfAKM_30000	4.382	6.966	Gunshot, gunfire
M-efwEx0Vlw_110000	0.0	10.0	Vehicle
M0tz6oMxqds_30000	0.008	10.0	Vehicle
M283nWhLPmk_40000	4.732	5.777	Gunshot, gunfire
M283nWhLPmk_40000	6.663	8.175	Gunshot, gunfire
M283nWhLPmk_40000	8.588	9.756	Gunshot, gunfire
M4KfP_2NbIQ_30000	1.228	1.819	Gunshot, gunfire
MAPVgG_yAmc_0	3.047	5.549	Gunshot, gunfire
MBJzLkhMzHE_200000	2.614	3.173	Gunshot, gunfire
MHMOwXXC8GQ_550000	3.271	10.0	Gunshot, gunfire
MLHRPc6jJFY_30000	0.0	10.0	Vehicle
MMbA6h8apf4_220000	0.0	0.617	Gunshot, gunfire
MMbA6h8apf4_220000	2.841	3.306	Gunshot, gunfire
MMbA6h8apf4_220000	4.89	5.437	Gunshot, gunfire
MMbA6h8apf4_220000	6.822	7.369	Gunshot, gunfire
MMbA6h8apf4_220000	8.964	9.36	Gunshot, gunfire
MPcopxFkQ2A_10000	4.039	4.929	Gunshot, gunfire
MPcopxFkQ2A_10000	6.031	6.937	Gunshot, gunfire
MSh2n95O-_0_0	0.055	10.0	Vehicle
MTAnuDaaLcM_220000	0.127	0.437	Gunshot, gunfire
MTAnuDaaLcM_220000	0.691	1.014	Gunshot, gunfire
MTAnuDaaLcM_220000	1.289	1.639	Gunshot, gunfire
MTAnuDaaLcM_220000	1.921	2.272	Gunshot, gunfire
MTAnuDaaLcM_220000	7.248	7.55	Gunshot, gunfire
MTvvOlmCueI_0	1.835	2.803	Gunshot, gunfire
MTvvOlmCueI_0	4.276	5.03	Gunshot, gunfire
MTvvOlmCueI_0	6.83	7.465	Gunshot, gunfire
MVCMWKxDjFY_90000	6.819	7.102	Gunshot, gunfire
MWQD8PalfDY_70000	4.858	5.48	Gunshot, gunfire
MXGPM2Okp0w_20000	0.0	9.936	Vehicle
MXhCdIbqPWc_0	4.745	5.203	Gunshot, gunfire
M_eCQax6O10_230000	0.0	0.493	Gunshot, gunfire
M_eCQax6O10_230000	5.436	5.814	Gunshot, gunfire
M_eCQax6O10_230000	6.823	10.0	Gunshot, gunfire
Me6XhrkHwJw_170000	0.0	3.331	Vehicle
Me6XhrkHwJw_170000	4.071	8.606	Vehicle
Mfs1A6swNzg_470000	3.002	4.567	Gunshot, gunfire
MhNrFzSEzZs_30000	0.0	0.243	Gunshot, gunfire
MhNrFzSEzZs_30000	8.464	8.796	Gunshot, gunfire
MhNrFzSEzZs_30000	9.129	9.36	Gunshot, gunfire
MihqG3uGJxA_11000	5.41	5.869	Gunshot, gunfire
MkCM5JhTZ0k_300000	0.0	10.0	Vehicle
MnCS3mLVPSQ_30000	5.913	6.685	Gunshot, gunfire
MnCS3mLVPSQ_30000	6.827	7.614	Gunshot, gunfire
MnCS3mLVPSQ_30000	7.693	10.0	Gunshot, gunfire
Mpqu0XHNzH4_14000	2.413	2.6	Gunshot, gunfire
MqbjdU-Jzdk_110000	0.818	1.614	Gunshot, gunfire
MqbjdU-Jzdk_110000	2.686	3.084	Gunshot, gunfire
MuOPuivdZNw_30000	0.0	3.047	Gunshot, gunfire
MuOPuivdZNw_30000	3.461	5.034	Gunshot, gunfire
MuOPuivdZNw_30000	5.32	9.473	Gunshot, gunfire
MxIBsgxEoCA_0	4.378	8.953	Vehicle
MyEta1WBiWo_0	0.032	10.0	Vehicle
MzlNccZXWjw_30000	1.598	3.086	Gunshot, gunfire
MzlNccZXWjw_30000	5.074	5.884	Gunshot, gunfire
MzlNccZXWjw_30000	8.623	9.529	Gunshot, gunfire
N0Z1Lbz96Jg_30000	1.923	3.488	Gunshot, gunfire
N0Z1Lbz96Jg_30000	8.174	9.72	Gunshot, gunfire
N1Cdp1ihSqQ_150000	8.181	8.598	Gunshot, gunfire
N4MTdLu9iqU_540000	2.205	2.446	Gunshot, gunfire
N61g0bAREKI_80000	5.015	5.469	Gunshot, gunfire
N61g0bAREKI_80000	6.493	7.015	Gunshot, gunfire
N61g0bAREKI_80000	7.546	8.116	Gunshot, gunfire
N61g0bAREKI_80000	8.57	9.121	Gunshot, gunfire
N61g0bAREKI_80000	9.469	10.0	Gunshot, gunfire
N7Oah55uBWM_0	0.425	1.504	Gunshot, gunfire
N7Oah55uBWM_0	5.543	6.539	Gunshot, gunfire
NALSCjaX7Kg_290000	0.0	10.0	Vehicle
NB5LUa2ILbA_540000	0.0	10.0	Vehicle
NBN1yG-ZfJU_470000	0.0	10.0	Vehicle
NF_3OsIO1AA_530000	6.964	8.469	Gunshot, gunfire
NKVEumbZdBo_0	5.984	7.52	Gunshot, gunfire
NOMs7pULXpU_30000	0.014	0.215	Gunshot, gunfire
NOMs7pULXpU_30000	0.346	0.574	Gunshot, gunfire
NQ4TSsxbRuQ_30000	0.0	2.719	Gunshot, gunfire
NQ4TSsxbRuQ_30000	5.261	10.0	Gunshot, gunfire
NS4qzkgdlrw_300000	4.994	6.869	Gunshot, gunfire
NUbA2ZJjzL4_16000	0.0	1.223	Gunshot, gunfire
NUbA2ZJjzL4_16000	1.735	2.167	Gunshot, gunfire
NUbA2ZJjzL4_16000	4.518	5.264	Gunshot, gunfire
NWEOt1mlDTM_490000	0.0	1.118	Gunshot, gunfire
NWEOt1mlDTM_490000	1.292	1.746	Gunshot, gunfire
NWEOt1mlDTM_490000	2.561	3.039	Gunshot, gunfire
NWEOt1mlDTM_490000	3.481	4.552	Gunshot, gunfire
NWEOt1mlDTM_490000	8.568	9.267	Gunshot, gunfire
NZN6CZrhRu0_10000	6.359	7.412	Gunshot, gunfire
NZN6CZrhRu0_10000	8.226	9.589	Gunshot, gunfire
NZN6CZrhRu0_10000	9.9	10.0	Gunshot, gunfire
NcEkCBNcR4Q_300000	0.0	10.0	Vehicle
NmHcmXC-Xi0_40000	0.0	10.0	Vehicle
NmiI8PtyieE_10000	0.0	10.0	Vehicle
Nmw__dmj8oQ_150000	0.463	1.163	Gunshot, gunfire
Nmw__dmj8oQ_150000	2.175	3.262	Gunshot, gunfire
Nmw__dmj8oQ_150000	3.852	4.315	Gunshot, gunfire
Nmw__dmj8oQ_150000	4.378	4.65	Gunshot, gunfire
NoFpiI5c5oM_30000	0.0	0.301	Gunshot, gunfire
NoFpiI5c5oM_30000	0.579	0.993	Gunshot, gunfire
NoFpiI5c5oM_30000	2.498	4.093	Gunshot, gunfire
Nsw-Gt9Ut7U_40000	8.615	8.839	Gunshot, gunfire
NuR5X5F-F_A_420000	3.06	3.442	Gunshot, gunfire
NuewN-CKG_o_30000	0.0	10.0	Vehicle
NvrHo7-Vaow_300000	1.928	2.56	Gunshot, gunfire
NvrHo7-Vaow_300000	4.086	4.622	Gunshot, gunfire
NvrHo7-Vaow_300000	5.165	5.653	Gunshot, gunfire
NvrHo7-Vaow_300000	7.22	7.777	Gunshot, gunfire
NvrHo7-Vaow_300000	9.199	9.454	Gunshot, gunfire
NvrHo7-Vaow_300000	9.639	10.0	Gunshot, gunfire
NwXtgBP-_ec_70000	1.474	10.0	Vehicle
Nz02i5VaGPE_410000	0.384	0.858	Gunshot, gunfire
Nz02i5VaGPE_410000	1.05	1.652	Gunshot, gunfire
Nz02i5VaGPE_410000	1.818	2.971	Gunshot, gunfire
O-CH2e5cg_E_20000	4.558	4.742	Gunshot, gunfire
O-CH2e5cg_E_20000	5.357	5.511	Gunshot, gunfire
O-CH2e5cg_E_20000	6.895	7.111	Gunshot, gunfire
O-CH2e5cg_E_20000	7.88	8.149	Gunshot, gunfire
O-CH2e5cg_E_20000	9.11	9.256	Gunshot, gunfire
O-R1B0YwIwo_210000	0.419	1.331	Gunshot, gunfire
O-R1B0YwIwo_210000	5.405	5.875	Gunshot, gunfire
O-R1B0YwIwo_210000	6.961	7.68	Gunshot, gunfire
O-R1B0YwIwo_210000	7.811	8.323	Gunshot, gunfire
O-R1B0YwIwo_210000	8.496	8.89	Gunshot, gunfire
O-R1B0YwIwo_210000	9.091	9.817	Gunshot, gunfire
O6kCyNOCZcs_30000	1.14	1.677	Gunshot, gunfire
OCLJA9Qjg60_40000	0.0	0.679	Gunshot, gunfire
OCLJA9Qjg60_40000	4.277	4.712	Gunshot, gunfire
OCLJA9Qjg60_40000	9.155	9.923	Gunshot, gunfire
OL90w0OzNxs_10000	4.387	4.574	Gunshot, gunfire
OL90w0OzNxs_10000	4.687	4.866	Gunshot, gunfire
OL90w0OzNxs_10000	4.98	5.167	Gunshot, gunfire
OMDctdlfrGI_330000	0.011	5.206	Gunshot, gunfire
OMDctdlfrGI_330000	5.608	8.085	Gunshot, gunfire
OMDctdlfrGI_330000	8.383	10.0	Gunshot, gunfire
OPwp-rQF8ZE_150000	6.124	6.484	Gunshot, gunfire
ORUue2xj3SU_200000	0.0	10.0	Vehicle
OSiEc6b_BdI_60000	1.101	2.19	Gunshot, gunfire
OSiEc6b_BdI_60000	2.362	3.005	Gunshot, gunfire
OSiEc6b_BdI_60000	3.612	5.31	Gunshot, gunfire
OSiEc6b_BdI_60000	5.55	6.468	Gunshot, gunfire
OSiEc6b_BdI_60000	8.911	9.736	Gunshot, gunfire
OSvUAzTiRqU_140000	6.997	10.0	Vehicle
OX7U1elWKJs_500000	6.348	8.705	Gunshot, gunfire
OX7U1elWKJs_500000	9.024	9.314	Gunshot, gunfire
OX7U1elWKJs_500000	9.42	9.73	Gunshot, gunfire
OX9HvIixzZU_170000	5.636	6.095	Gunshot, gunfire
OYyyXbg3XQ4_18000	0.0	4.576	Gunshot, gunfire
OZQVxdxNnXE_30000	5.99	7.014	Gunshot, gunfire
OaEVzIzkKSI_20000	0.0	1.42	Gunshot, gunfire
OaEVzIzkKSI_20000	1.968	2.154	Gunshot, gunfire
OaEVzIzkKSI_20000	7.835	10.0	Gunshot, gunfire
OhfTIarJxmg_40000	1.59	2.081	Gunshot, gunfire
OhfTIarJxmg_40000	3.078	3.656	Gunshot, gunfire
OhfTIarJxmg_40000	4.538	5.101	Gunshot, gunfire
OhfTIarJxmg_40000	5.968	10.0	Gunshot, gunfire
Oi-Z7QeThDo_30000	4.866	6.898	Vehicle
OpdHSgIdyjQ_0	6.189	6.866	Gunshot, gunfire
Oq5gdfZqgFE_280000	0.941	2.498	Gunshot, gunfire
Ov67MNyz41M_30000	0.0	10.0	Vehicle
P-g2_WH2GWs_150000	9.182	10.0	Gunshot, gunfire
P4GLlbrPST8_10000	1.354	2.077	Gunshot, gunfire
P8CeS5I9_u8_0	2.998	10.0	Vehicle
P8OY0pQgFjQ_50000	7.108	10.0	Vehicle
P9juslAAIqU_30000	2.22	10.0	Vehicle
PBbthJvIX24_410000	0.0	10.0	Vehicle
PBtZcja7ops_10000	0.444	10.0	Gunshot, gunfire
PFcp5MF4XZo_50000	0.354	0.67	Gunshot, gunfire
PFcp5MF4XZo_50000	1.076	1.385	Gunshot, gunfire
PFcp5MF4XZo_50000	6.045	6.34	Gunshot, gunfire
PFcp5MF4XZo_50000	7.488	8.107	Gunshot, gunfire
PIu7ipsaIvU_50000	7.513	7.891	Gunshot, gunfire
PNe_NW9P0Yk_14000	1.158	1.497	Gunshot, gunfire
PNe_NW9P0Yk_14000	2.612	2.902	Gunshot, gunfire
PNe_NW9P0Yk_14000	4.441	5.196	Gunshot, gunfire
PPQbFO3lG5A_0	9.745	10.0	Gunshot, gunfire
PRAzzq2gL8o_30000	0.291	1.929	Gunshot, gunfire
PUot50alajk_30000	0.0	10.0	Vehicle
PWBczL2byZU_30000	5.302	10.0	Vehicle
PZV4xB0806M_330000	0.0	10.0	Vehicle
Paum4pwstD0_130000	4.339	5.346	Gunshot, gunfire
PdxCqwVo31E_90000	0.0	1.497	Gunshot, gunfire
Ps2ppM3LWUI_30000	8.524	9.172	Gunshot, gunfire
PsLfdJxZ8WI_30000	2.73	3.23	Vehicle
PsLfdJxZ8WI_30000	3.43	3.73	Vehicle
PsLfdJxZ8WI_30000	7.33	9.53	Vehicle
PtiYb_vN8FQ_30000	9.656	9.884	Gunshot, gunfire
PtxW0IYudmM_30000	0.0	10.0	Vehicle
Pudonx9wkpY_0	0.824	1.536	Gunshot, gunfire
Pw2PE7zEqOg_26000	0.0	9.605	Vehicle
PzUMwByaYq0_30000	7.015	7.187	Gunshot, gunfire
PzUMwByaYq0_30000	7.922	8.301	Gunshot, gunfire
PzUMwByaYq0_30000	8.485	8.749	Gunshot, gunfire
PzUMwByaYq0_30000	8.817	9.403	Gunshot, gunfire
PzUMwByaYq0_30000	9.61	10.0	Gunshot, gunfire
Q2IPVA2WJOE_40000	2.394	10.0	Vehicle
QAmx4gqg13g_6000	0.027	9.0	Vehicle
QBoY4rXEWOo_30000	0.545	1.34	Gunshot, gunfire
QD_pZ30Px3c_40000	0.0	10.0	Vehicle
QFCpZ4ygdkE_390000	0.218	0.602	Gunshot, gunfire
QFCpZ4ygdkE_390000	2.51	2.983	Gunshot, gunfire
QFCpZ4ygdkE_390000	5.621	6.056	Gunshot, gunfire
QFCpZ4ygdkE_390000	8.284	8.745	Gunshot, gunfire
QIwWG9rvN8Q_410000	0.246	0.698	Gunshot, gunfire
QIwWG9rvN8Q_410000	1.44	1.838	Gunshot, gunfire
QIwWG9rvN8Q_410000	3.569	4.031	Gunshot, gunfire
QIwWG9rvN8Q_410000	5.074	6.171	Gunshot, gunfire
QIwWG9rvN8Q_410000	7.441	8.311	Gunshot, gunfire
QJTV7hQl_Yk_100000	7.4	8.554	Vehicle
QPmZIGHumyQ_500000	0.0	5.824	Vehicle
QUGkvY7S2XQ_120000	0.0	1.339	Gunshot, gunfire
QXTKUYuwsE0_240000	4.69	5.894	Gunshot, gunfire
QXTPVvmzOKA_50000	0.0	6.506	Vehicle
Q_-FjojnpoY_390000	0.67	1.385	Gunshot, gunfire
Q_-FjojnpoY_390000	1.871	2.681	Gunshot, gunfire
Q_-FjojnpoY_390000	2.843	3.77	Gunshot, gunfire
Q_-FjojnpoY_390000	3.918	4.455	Gunshot, gunfire
QaSfWaAwsug_300000	0.0	3.795	Vehicle
QaT1eK6xL34_180000	0.0	10.0	Vehicle
QbDUiPdOHfA_10000	1.285	2.025	Gunshot, gunfire
QbDUiPdOHfA_10000	3.059	3.715	Gunshot, gunfire
QbDUiPdOHfA_10000	4.93	5.615	Gunshot, gunfire
QbDUiPdOHfA_10000	7.304	7.863	Gunshot, gunfire
QbY5RyLsWVM_60000	1.844	2.408	Gunshot, gunfire
QbY5RyLsWVM_60000	2.558	3.047	Gunshot, gunfire
QbY5RyLsWVM_60000	5.862	6.968	Gunshot, gunfire
QcFhM7cW2y8_50000	3.108	4.647	Gunshot, gunfire
Qcoj4Y8UBwo_30000	0.0	1.64	Gunshot, gunfire
Qcoj4Y8UBwo_30000	2.324	2.66	Gunshot, gunfire
Qcoj4Y8UBwo_30000	3.06	3.312	Gunshot, gunfire
Qcoj4Y8UBwo_30000	3.775	4.774	Gunshot, gunfire
Qcoj4Y8UBwo_30000	6.972	7.718	Gunshot, gunfire
Qdgl6R17VgM_30000	5.969	10.0	Vehicle
Qu186E2nfJI_0	4.874	6.953	Gunshot, gunfire
Qy_ovhEWch8_21000	0.0	0.189	Gunshot, gunfire
Qy_ovhEWch8_21000	1.021	1.261	Gunshot, gunfire
Qy_ovhEWch8_21000	2.292	2.684	Gunshot, gunfire
QykQOC7w7Go_230000	2.461	2.746	Gunshot, gunfire
QykQOC7w7Go_230000	8.006	8.39	Gunshot, gunfire
QykQOC7w7Go_230000	8.954	9.345	Gunshot, gunfire
QykQOC7w7Go_230000	9.827	10.0	Gunshot, gunfire
R38xlymT8zE_30000	0.0	10.0	Vehicle
R3IYlCJ8GRU_10000	0.008	1.112	Gunshot, gunfire
R3IYlCJ8GRU_10000	3.078	10.0	Gunshot, gunfire
R3uRcG9ErWU_5000	0.0	9.931	Vehicle
R5CSDKZPzL8_23000	0.505	1.152	Gunshot, gunfire
R5CSDKZPzL8_23000	1.752	2.345	Gunshot, gunfire
R5CSDKZPzL8_23000	3.593	4.186	Gunshot, gunfire
R5CSDKZPzL8_23000	4.754	5.262	Gunshot, gunfire
R5CSDKZPzL8_23000	5.929	6.494	Gunshot, gunfire
R5CSDKZPzL8_23000	7.209	7.789	Gunshot, gunfire
R5CSDKZPzL8_23000	8.397	9.076	Gunshot, gunfire
R8ZR2oRs98U_16000	0.0	2.668	Gunshot, gunfire
R8ZR2oRs98U_16000	2.807	3.588	Gunshot, gunfire
R8ZR2oRs98U_16000	3.704	4.81	Gunshot, gunfire
R8ZR2oRs98U_16000	4.964	5.622	Gunshot, gunfire
R8ZR2oRs98U_16000	5.738	6.055	Gunshot, gunfire
R8ZR2oRs98U_16000	6.302	6.526	Gunshot, gunfire
RB6A31XbdJQ_410000	0.0	10.0	Vehicle
RC4IMLlaIiU_20000	3.466	4.481	Gunshot, gunfire
RCEBJCXKcWA_0	7.098	7.518	Gunshot, gunfire
RGHV9SX-ABo_0	3.664	4.018	Gunshot, gunfire
RGHV9SX-ABo_0	6.938	7.306	Gunshot, gunfire
RGHV9SX-ABo_0	8.217	8.608	Gunshot, gunfire
RGHV9SX-ABo_0	8.947	9.293	Gunshot, gunfire
RI2kuGQLHIQ_50000	0.0	10.0	Vehicle
RIeWYi9ZmkE_40000	1.519	3.166	Gunshot, gunfire
RJcil2y48X0_21000	4.875	5.328	Gunshot, gunfire
RJcil2y48X0_21000	5.665	6.126	Gunshot, gunfire
RJcil2y48X0_21000	8.273	9.025	Gunshot, gunfire
RKsYvdc3TS0_30000	0.185	0.439	Gunshot, gunfire
RMPFxTKLpQM_30000	3.869	4.986	Gunshot, gunfire
RMPFxTKLpQM_30000	5.922	6.578	Gunshot, gunfire
RRkZbEBVeUw_30000	0.0	1.826	Gunshot, gunfire
RT-kRQxy3SU_390000	8.692	9.632	Gunshot, gunfire
RTCihLM8t-A_11000	0.0	9.596	Vehicle
RTJYkv8lWOQ_40000	0.0	1.063	Gunshot, gunfire
RTJYkv8lWOQ_40000	3.819	4.874	Gunshot, gunfire
RTJYkv8lWOQ_40000	7.205	8.173	Gunshot, gunfire
RU6cir79_VI_10000	0.526	0.856	Gunshot, gunfire
RUb0w_YpLfI_250000	9.553	9.808	Gunshot, gunfire
RWLNxj6qGUs_80000	0.713	0.897	Gunshot, gunfire
RWLNxj6qGUs_80000	1.351	1.729	Gunshot, gunfire
RZSrIe9CrLM_10000	0.558	1.549	Gunshot, gunfire
Rc5DigFrNtE_30000	1.874	2.402	Gunshot, gunfire
Rc5DigFrNtE_30000	9.063	9.276	Gunshot, gunfire
Rc5DigFrNtE_30000	9.488	9.654	Gunshot, gunfire
RdTukN-zo7w_250000	0.448	0.691	Gunshot, gunfire
RdTukN-zo7w_250000	1.511	1.895	Gunshot, gunfire
RdTukN-zo7w_250000	2.907	3.15	Gunshot, gunfire
RdTukN-zo7w_250000	4.251	4.661	Gunshot, gunfire
RdTukN-zo7w_250000	6.248	6.415	Gunshot, gunfire
RdTukN-zo7w_250000	7.157	7.516	Gunshot, gunfire
RdTukN-zo7w_250000	7.657	7.849	Gunshot, gunfire
RdTukN-zo7w_250000	8.105	8.502	Gunshot, gunfire
RdTukN-zo7w_250000	8.95	9.245	Gunshot, gunfire
RdTukN-zo7w_250000	9.373	9.59	Gunshot, gunfire
Rg47Z9EtrMY_150000	0.008	10.0	Vehicle
RhU4RzQ4kS0_360000	0.0	5.449	Vehicle
Rn6zFf5BJAU_10000	0.935	1.738	Gunshot, gunfire
Rn6zFf5BJAU_10000	2.04	3.056	Gunshot, gunfire
Rn6zFf5BJAU_10000	4.072	5.022	Gunshot, gunfire
Rn6zFf5BJAU_10000	5.273	6.061	Gunshot, gunfire
Rn6zFf5BJAU_10000	6.392	7.121	Gunshot, gunfire
Rn6zFf5BJAU_10000	7.519	8.52	Gunshot, gunfire
Rn6zFf5BJAU_10000	9.603	10.0	Gunshot, gunfire
RnfUnOmuXF8_0	1.937	2.795	Gunshot, gunfire
RnfUnOmuXF8_0	5.646	6.173	Gunshot, gunfire
RzDoErCtah4_390000	7.928	8.196	Gunshot, gunfire
S-W-o_hKbKc_0	4.901	5.402	Gunshot, gunfire
S-lvT2qxM_0_130000	5.332	6.885	Gunshot, gunfire
S-lvT2qxM_0_130000	8.689	10.0	Gunshot, gunfire
S3iGFVtvdZo_13000	4.294	4.747	Gunshot, gunfire
S5Tff1ohiJE_30000	0.0	10.0	Vehicle
S5ZHlW7lsPQ_10000	1.207	2.168	Gunshot, gunfire
SAeJraGUSQY_130000	0.157	3.48	Gunshot, gunfire
SDFXIFaZ9HE_190000	0.959	2.045	Gunshot, gunfire
SHHfx0hQkdM_50000	3.175	3.969	Gunshot, gunfire
